"60","00:18:0a:34:27:d0","38:aa:3c:86:83:7a","Wed May 22 14:58:55.968 UTC 2013","10","2013-05-22 09:59:27"
"61","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 14:58:31.968 UTC 2013","32","2013-05-22 09:59:27"
"62","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 14:58:21.968 UTC 2013","17","2013-05-22 09:59:27"
"63","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:00:59.188 UTC 2013","20","2013-05-22 10:00:56"
"64","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:00:50.188 UTC 2013","16","2013-05-22 10:00:56"
"65","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:00:38.188 UTC 2013","24","2013-05-22 10:00:56"
"66","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:00:05.188 UTC 2013","9","2013-05-22 10:00:56"
"67","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 14:59:34.188 UTC 2013","13","2013-05-22 10:00:56"
"68","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:02:30.188 UTC 2013","20","2013-05-22 10:02:27"
"69","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:02:04.188 UTC 2013","14","2013-05-22 10:02:27"
"70","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:01:41.188 UTC 2013","23","2013-05-22 10:02:27"
"71","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:01:36.188 UTC 2013","15","2013-05-22 10:02:27"
"72","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:03:57.471 UTC 2013","25","2013-05-22 10:03:55"
"73","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:03:53.471 UTC 2013","21","2013-05-22 10:03:55"
"74","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:03:51.471 UTC 2013","12","2013-05-22 10:03:55"
"75","00:18:0a:34:27:d0","a8:16:b2:9a:58:fa","Wed May 22 15:03:51.471 UTC 2013","21","2013-05-22 10:03:55"
"76","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:03:47.471 UTC 2013","24","2013-05-22 10:03:55"
"77","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:03:09.471 UTC 2013","16","2013-05-22 10:03:55"
"78","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:05:25.277 UTC 2013","27","2013-05-22 10:05:28"
"79","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:05:13.277 UTC 2013","13","2013-05-22 10:05:28"
"80","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:04:50.277 UTC 2013","32","2013-05-22 10:05:28"
"81","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:04:44.277 UTC 2013","11","2013-05-22 10:05:28"
"82","00:18:0a:34:27:d0","38:aa:3c:86:83:7a","Wed May 22 15:04:23.277 UTC 2013","9","2013-05-22 10:05:28"
"83","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:04:21.277 UTC 2013","14","2013-05-22 10:05:28"
"84","00:18:0a:34:27:d0","a8:16:b2:9a:58:fa","Wed May 22 15:04:14.277 UTC 2013","22","2013-05-22 10:05:28"
"85","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:04:10.277 UTC 2013","12","2013-05-22 10:05:28"
"86","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:06:57.194 UTC 2013","20","2013-05-22 10:07:01"
"87","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:06:56.194 UTC 2013","24","2013-05-22 10:07:01"
"88","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:06:54.194 UTC 2013","24","2013-05-22 10:07:01"
"89","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:06:50.194 UTC 2013","19","2013-05-22 10:07:01"
"90","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:06:44.194 UTC 2013","14","2013-05-22 10:07:01"
"91","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:06:25.194 UTC 2013","12","2013-05-22 10:07:01"
"92","00:18:0a:34:27:d0","78:ca:04:ef:9c:ed","Wed May 22 15:06:00.194 UTC 2013","10","2013-05-22 10:07:01"
"93","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:08:29.223 UTC 2013","18","2013-05-22 10:08:34"
"94","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:07:59.223 UTC 2013","32","2013-05-22 10:08:34"
"95","00:18:0a:34:27:d0","38:aa:3c:86:83:7a","Wed May 22 15:07:56.223 UTC 2013","13","2013-05-22 10:08:34"
"96","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:07:52.223 UTC 2013","15","2013-05-22 10:08:34"
"97","00:18:0a:34:27:d0","6c:e9:07:31:88:1b","Wed May 22 15:07:28.223 UTC 2013","27","2013-05-22 10:08:34"
"98","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:07:15.223 UTC 2013","41","2013-05-22 10:08:34"
"99","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:07:10.223 UTC 2013","16","2013-05-22 10:08:34"
"100","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:10:09.822 UTC 2013","27","2013-05-22 10:10:08"
"101","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:10:05.822 UTC 2013","22","2013-05-22 10:10:08"
"102","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:10:05.822 UTC 2013","23","2013-05-22 10:10:08"
"103","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:09:26.822 UTC 2013","10","2013-05-22 10:10:08"
"104","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:09:07.822 UTC 2013","18","2013-05-22 10:10:08"
"105","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:08:52.822 UTC 2013","22","2013-05-22 10:10:08"
"106","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:11:33.319 UTC 2013","23","2013-05-22 10:11:36"
"107","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:11:32.319 UTC 2013","27","2013-05-22 10:11:36"
"108","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:11:31.319 UTC 2013","12","2013-05-22 10:11:36"
"109","00:18:0a:34:27:d0","e4:8b:7f:76:46:99","Wed May 22 15:11:24.319 UTC 2013","13","2013-05-22 10:11:36"
"110","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:11:22.319 UTC 2013","31","2013-05-22 10:11:36"
"111","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:11:08.319 UTC 2013","31","2013-05-22 10:11:36"
"112","00:18:0a:34:27:d0","6c:e9:07:31:88:1b","Wed May 22 15:11:05.319 UTC 2013","40","2013-05-22 10:11:36"
"113","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:10:57.319 UTC 2013","18","2013-05-22 10:11:36"
"114","00:18:0a:34:27:d0","a8:16:b2:9a:58:fa","Wed May 22 15:10:47.319 UTC 2013","20","2013-05-22 10:11:36"
"115","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:13:03.940 UTC 2013","18","2013-05-22 10:13:00"
"116","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:12:42.940 UTC 2013","18","2013-05-22 10:13:00"
"117","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:12:35.940 UTC 2013","21","2013-05-22 10:13:00"
"118","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:12:27.940 UTC 2013","8","2013-05-22 10:13:00"
"119","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:12:11.940 UTC 2013","31","2013-05-22 10:13:00"
"120","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:14:36.215 UTC 2013","18","2013-05-22 10:14:32"
"121","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:14:29.215 UTC 2013","14","2013-05-22 10:14:32"
"122","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:14:19.215 UTC 2013","8","2013-05-22 10:14:32"
"123","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:14:18.215 UTC 2013","23","2013-05-22 10:14:32"
"124","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:13:58.215 UTC 2013","10","2013-05-22 10:14:32"
"125","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:13:55.215 UTC 2013","23","2013-05-22 10:14:33"
"126","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:13:36.215 UTC 2013","33","2013-05-22 10:14:33"
"127","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:16:07.732 UTC 2013","20","2013-05-22 10:16:04"
"128","00:18:0a:34:27:d0","78:ca:04:ef:9c:ed","Wed May 22 15:16:01.732 UTC 2013","14","2013-05-22 10:16:04"
"129","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:15:59.732 UTC 2013","36","2013-05-22 10:16:04"
"130","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:15:43.732 UTC 2013","21","2013-05-22 10:16:04"
"131","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:15:20.732 UTC 2013","32","2013-05-22 10:16:04"
"132","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:15:06.732 UTC 2013","22","2013-05-22 10:16:04"
"133","00:18:0a:34:27:d0","e4:8b:7f:89:49:f4","Wed May 22 15:14:56.732 UTC 2013","16","2013-05-22 10:16:04"
"134","00:18:0a:34:27:d0","e4:8b:7f:76:46:99","Wed May 22 15:14:55.732 UTC 2013","12","2013-05-22 10:16:04"
"135","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:14:50.732 UTC 2013","9","2013-05-22 10:16:04"
"136","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:14:43.732 UTC 2013","11","2013-05-22 10:16:04"
"137","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:17:30.811 UTC 2013","12","2013-05-22 10:17:34"
"138","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:17:30.811 UTC 2013","15","2013-05-22 10:17:34"
"139","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:17:29.811 UTC 2013","15","2013-05-22 10:17:34"
"140","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:17:26.811 UTC 2013","23","2013-05-22 10:17:34"
"141","00:18:0a:34:27:d0","64:77:91:21:75:2b","Wed May 22 15:17:15.811 UTC 2013","17","2013-05-22 10:17:34"
"142","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:17:15.811 UTC 2013","19","2013-05-22 10:17:34"
"143","00:18:0a:34:27:d0","90:18:7c:87:56:67","Wed May 22 15:17:05.811 UTC 2013","11","2013-05-22 10:17:34"
"144","00:18:0a:34:27:d0","e4:8b:7f:76:46:99","Wed May 22 15:16:35.811 UTC 2013","16","2013-05-22 10:17:34"
"145","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:16:13.811 UTC 2013","17","2013-05-22 10:17:34"
"146","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:19:02.442 UTC 2013","18","2013-05-22 10:19:05"
"147","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:18:30.442 UTC 2013","32","2013-05-22 10:19:05"
"148","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:18:26.442 UTC 2013","31","2013-05-22 10:19:05"
"149","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:18:16.442 UTC 2013","28","2013-05-22 10:19:05"
"150","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:18:06.442 UTC 2013","10","2013-05-22 10:19:05"
"151","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:17:45.442 UTC 2013","13","2013-05-22 10:19:05"
"152","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:20:17.164 UTC 2013","21","2013-05-22 10:20:29"
"153","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:20:15.164 UTC 2013","21","2013-05-22 10:20:29"
"154","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:20:01.164 UTC 2013","9","2013-05-22 10:20:29"
"155","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:19:54.164 UTC 2013","13","2013-05-22 10:20:29"
"156","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:19:33.164 UTC 2013","24","2013-05-22 10:20:29"
"157","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:21:55.984 UTC 2013","18","2013-05-22 10:21:59"
"158","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:21:38.984 UTC 2013","32","2013-05-22 10:21:59"
"159","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:21:31.984 UTC 2013","11","2013-05-22 10:21:59"
"160","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:20:46.984 UTC 2013","34","2013-05-22 10:21:59"
"161","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:23:28.079 UTC 2013","19","2013-05-22 10:23:31"
"162","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:23:10.079 UTC 2013","42","2013-05-22 10:23:31"
"163","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:23:02.079 UTC 2013","15","2013-05-22 10:23:31"
"164","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:22:42.079 UTC 2013","19","2013-05-22 10:23:31"
"165","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:22:18.079 UTC 2013","22","2013-05-22 10:23:31"
"166","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:22:18.079 UTC 2013","22","2013-05-22 10:23:31"
"167","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:24:59.778 UTC 2013","27","2013-05-22 10:25:03"
"168","00:18:0a:34:27:d0","00:26:cc:0e:fd:ee","Wed May 22 15:24:57.778 UTC 2013","9","2013-05-22 10:25:03"
"169","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:24:47.778 UTC 2013","22","2013-05-22 10:25:03"
"170","00:18:0a:34:27:d0","00:26:c7:da:ac:0e","Wed May 22 15:24:32.778 UTC 2013","17","2013-05-22 10:25:03"
"171","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:23:47.778 UTC 2013","17","2013-05-22 10:25:03"
"172","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:26:31.274 UTC 2013","18","2013-05-22 10:26:32"
"173","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:26:03.274 UTC 2013","11","2013-05-22 10:26:32"
"174","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:25:53.274 UTC 2013","11","2013-05-22 10:26:32"
"175","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:25:51.274 UTC 2013","21","2013-05-22 10:26:32"
"176","00:18:0a:34:27:d0","00:26:cc:0e:fd:ee","Wed May 22 15:25:47.274 UTC 2013","22","2013-05-22 10:26:32"
"177","00:18:0a:34:27:d0","00:26:c7:da:ac:0e","Wed May 22 15:25:37.274 UTC 2013","11","2013-05-22 10:26:32"
"178","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:25:36.274 UTC 2013","32","2013-05-22 10:26:32"
"179","00:18:0a:34:27:d0","44:6d:57:4b:97:0e","Wed May 22 15:25:35.274 UTC 2013","19","2013-05-22 10:26:32"
"180","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:28:03.379 UTC 2013","19","2013-05-22 10:28:02"
"181","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:28:02.379 UTC 2013","23","2013-05-22 10:28:02"
"182","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:27:57.379 UTC 2013","23","2013-05-22 10:28:02"
"183","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:27:57.379 UTC 2013","34","2013-05-22 10:28:02"
"184","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:27:54.379 UTC 2013","9","2013-05-22 10:28:02"
"185","00:18:0a:34:27:d0","00:26:c7:da:ac:0e","Wed May 22 15:27:47.379 UTC 2013","13","2013-05-22 10:28:02"
"186","00:18:0a:34:27:d0","00:26:cc:0e:fd:ee","Wed May 22 15:27:42.379 UTC 2013","14","2013-05-22 10:28:02"
"187","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:27:34.379 UTC 2013","11","2013-05-22 10:28:02"
"188","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:29:25.689 UTC 2013","17","2013-05-22 10:29:28"
"189","00:18:0a:34:27:d0","f0:dc:e2:c7:ec:7b","Wed May 22 15:29:15.689 UTC 2013","8","2013-05-22 10:29:28"
"190","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:29:00.689 UTC 2013","22","2013-05-22 10:29:28"
"191","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:28:43.689 UTC 2013","10","2013-05-22 10:29:28"
"192","00:18:0a:34:27:d0","78:ca:04:ef:9c:ed","Wed May 22 15:28:39.689 UTC 2013","12","2013-05-22 10:29:28"
"193","00:18:0a:34:27:d0","64:20:0c:ad:7a:4f","Wed May 22 15:28:19.689 UTC 2013","17","2013-05-22 10:29:28"
"194","00:18:0a:34:27:d0","b0:d0:9c:07:c1:98","Wed May 22 15:28:17.689 UTC 2013","16","2013-05-22 10:29:28"
"195","00:18:0a:34:27:d0","68:b5:99:43:a8:3a","Wed May 22 15:31:06.301 UTC 2013","27","2013-05-22 10:31:08"
"196","00:18:0a:34:27:d0","00:26:5a:78:14:db","Wed May 22 15:31:06.301 UTC 2013","22","2013-05-22 10:31:08"
"197","00:18:0a:34:27:d0","24:ab:81:4e:0b:3a","Wed May 22 15:30:59.301 UTC 2013","10","2013-05-22 10:31:08"
"198","00:18:0a:34:27:d0","ac:f1:df:05:0e:34","Wed May 22 15:30:42.301 UTC 2013","9","2013-05-22 10:31:08"
"199","00:18:0a:34:27:d0","a4:eb:d3:7f:76:61","Wed May 22 15:30:29.301 UTC 2013","22","2013-05-22 10:31:08"
